testing_network,generating_network,target_class,som_mode,predicted_class,filename,fastlin_eps
Dense3x200,Dense3x36,0,second_place_relative,0,Dense3x36_0_second_place_relative.png,8.8818359375
Dense3x200,Dense3x36,3,independent,3,Dense3x36_3_independent.png,12.783203125
Dense3x200,Dense3x36,3,second_place_relative,3,Dense3x36_3_second_place_relative.png,13.818359375
Dense3x200,Dense3x38,0,second_place_relative,0,Dense3x38_0_second_place_relative.png,11.044921875
Dense3x200,Dense3x38,3,independent,3,Dense3x38_3_independent.png,12.8466796875
Dense3x200,Dense3x38,3,mean_relative,3,Dense3x38_3_mean_relative.png,13.0615234375
Dense3x200,Dense3x38,3,second_place_relative,3,Dense3x38_3_second_place_relative.png,11.93359375
Dense3x200,Dense4x15,0,independent,2,Dense4x15_0_independent.png,0.771484375
Dense3x200,Dense4x15,0,mean_relative,2,Dense4x15_0_mean_relative.png,2.7734375
Dense3x200,Dense4x15,0,second_place_relative,2,Dense4x15_0_second_place_relative.png,4.6484375
Dense3x200,Dense4x15,1,independent,2,Dense4x15_1_independent.png,6.0205078125
Dense3x200,Dense4x15,1,mean_relative,2,Dense4x15_1_mean_relative.png,5.9716796875
Dense3x200,Dense4x15,1,second_place_relative,2,Dense4x15_1_second_place_relative.png,4.5654296875
Dense3x200,Dense4x15,3,independent,3,Dense4x15_3_independent.png,11.083984375
Dense3x200,Dense4x15,3,mean_relative,3,Dense4x15_3_mean_relative.png,10.4833984375
Dense3x200,Dense4x15,3,second_place_relative,3,Dense4x15_3_second_place_relative.png,11.3623046875
Dense3x200,Dense4x20,0,independent,5,Dense4x20_0_independent.png,0.810546875
Dense3x200,Dense4x20,0,mean_relative,5,Dense4x20_0_mean_relative.png,3.6962890625
Dense3x200,Dense4x20,0,second_place_relative,0,Dense4x20_0_second_place_relative.png,6.2890625
Dense3x200,Dense4x20,1,independent,3,Dense4x20_1_independent.png,4.3310546875
Dense3x200,Dense4x20,1,mean_relative,3,Dense4x20_1_mean_relative.png,3.8037109375
Dense3x200,Dense4x20,1,second_place_relative,8,Dense4x20_1_second_place_relative.png,1.3232421875
Dense3x200,Dense4x20,3,independent,3,Dense4x20_3_independent.png,11.11328125
Dense3x200,Dense4x20,3,mean_relative,3,Dense4x20_3_mean_relative.png,11.8359375
Dense3x200,Dense4x20,3,second_place_relative,3,Dense4x20_3_second_place_relative.png,12.51953125
Dense3x200,Dense5x20,0,independent,0,Dense5x20_0_independent.png,5.4345703125
Dense3x200,Dense5x20,0,mean_relative,0,Dense5x20_0_mean_relative.png,5.361328125
Dense3x200,Dense5x20,0,second_place_relative,0,Dense5x20_0_second_place_relative.png,6.9873046875
Dense3x200,Dense5x20,1,independent,2,Dense5x20_1_independent.png,3.720703125
Dense3x200,Dense5x20,1,mean_relative,2,Dense5x20_1_mean_relative.png,3.740234375
Dense3x200,Dense5x20,1,second_place_relative,2,Dense5x20_1_second_place_relative.png,4.5166015625
Dense3x200,Dense5x20,3,independent,3,Dense5x20_3_independent.png,4.86328125
Dense3x200,Dense5x20,3,mean_relative,3,Dense5x20_3_mean_relative.png,5.0390625
Dense3x200,Dense5x20,3,second_place_relative,3,Dense5x20_3_second_place_relative.png,9.2236328125
Dense3x200,Dense6x10,0,independent,3,Dense6x10_0_independent.png,3.4814453125
Dense3x200,Dense6x10,0,mean_relative,3,Dense6x10_0_mean_relative.png,1.9287109375
Dense3x200,Dense6x10,0,second_place_relative,2,Dense6x10_0_second_place_relative.png,2.587890625
Dense3x200,Dense6x10,1,independent,5,Dense6x10_1_independent.png,0.2099609375
Dense3x200,Dense6x10,1,mean_relative,6,Dense6x10_1_mean_relative.png,8.7646484375
Dense3x200,Dense6x10,1,second_place_relative,1,Dense6x10_1_second_place_relative.png,0.4052734375
Dense3x200,Dense6x10,3,independent,3,Dense6x10_3_independent.png,3.3740234375
Dense3x200,Dense6x10,3,mean_relative,3,Dense6x10_3_mean_relative.png,3.4326171875
Dense3x200,Dense6x10,3,second_place_relative,3,Dense6x10_3_second_place_relative.png,4.140625
Dense2x41,Dense1x60,0,independent,0,Dense1x60_0_independent.png,13.1787109375
Dense2x41,Dense1x60,0,mean_relative,0,Dense1x60_0_mean_relative.png,10.6884765625
Dense2x41,Dense1x60,0,second_place_relative,0,Dense1x60_0_second_place_relative.png,13.2666015625
Dense2x41,Dense1x60,1,independent,1,Dense1x60_1_independent.png,5.0244140625
Dense2x41,Dense1x60,1,mean_relative,2,Dense1x60_1_mean_relative.png,3.8330078125
Dense2x41,Dense1x60,1,second_place_relative,1,Dense1x60_1_second_place_relative.png,8.1005859375
Dense2x41,Dense1x60,3,independent,3,Dense1x60_3_independent.png,21.0888671875
Dense2x41,Dense1x60,3,mean_relative,3,Dense1x60_3_mean_relative.png,19.47265625
Dense2x41,Dense1x60,3,second_place_relative,3,Dense1x60_3_second_place_relative.png,20.9814453125
Dense2x41,Dense2x12,0,independent,0,Dense2x12_0_independent.png,9.0478515625
Dense2x41,Dense2x12,0,mean_relative,0,Dense2x12_0_mean_relative.png,7.9150390625
Dense2x41,Dense2x12,0,second_place_relative,0,Dense2x12_0_second_place_relative.png,10.224609375
Dense2x41,Dense2x12,1,independent,2,Dense2x12_1_independent.png,12.7685546875
Dense2x41,Dense2x12,1,mean_relative,2,Dense2x12_1_mean_relative.png,10.9130859375
Dense2x41,Dense2x12,1,second_place_relative,2,Dense2x12_1_second_place_relative.png,5.390625
Dense2x41,Dense2x12,3,independent,3,Dense2x12_3_independent.png,8.6865234375
Dense2x41,Dense2x12,3,mean_relative,3,Dense2x12_3_mean_relative.png,11.62109375
Dense2x41,Dense2x12,3,second_place_relative,3,Dense2x12_3_second_place_relative.png,18.916015625
Dense2x41,Dense2x18,0,independent,0,Dense2x18_0_independent.png,12.6171875
Dense2x41,Dense2x18,0,mean_relative,0,Dense2x18_0_mean_relative.png,12.0947265625
Dense2x41,Dense2x18,0,second_place_relative,0,Dense2x18_0_second_place_relative.png,12.1875
Dense2x41,Dense2x18,1,independent,2,Dense2x18_1_independent.png,2.9736328125
Dense2x41,Dense2x18,1,mean_relative,2,Dense2x18_1_mean_relative.png,1.7236328125
Dense2x41,Dense2x18,1,second_place_relative,1,Dense2x18_1_second_place_relative.png,3.0126953125
Dense2x41,Dense2x18,3,independent,3,Dense2x18_3_independent.png,22.51953125
Dense2x41,Dense2x18,3,mean_relative,3,Dense2x18_3_mean_relative.png,21.1669921875
Dense2x41,Dense2x18,3,second_place_relative,3,Dense2x18_3_second_place_relative.png,18.1787109375
Dense2x41,Dense2x19,0,independent,0,Dense2x19_0_independent.png,11.3916015625
Dense2x41,Dense2x19,0,mean_relative,0,Dense2x19_0_mean_relative.png,11.9921875
Dense2x41,Dense2x19,0,second_place_relative,0,Dense2x19_0_second_place_relative.png,13.2861328125
Dense2x41,Dense2x19,1,independent,3,Dense2x19_1_independent.png,0.3369140625
Dense2x41,Dense2x19,1,mean_relative,5,Dense2x19_1_mean_relative.png,0.791015625
Dense2x41,Dense2x19,1,second_place_relative,1,Dense2x19_1_second_place_relative.png,0.771484375
Dense2x41,Dense2x19,3,independent,3,Dense2x19_3_independent.png,18.134765625
Dense2x41,Dense2x19,3,mean_relative,3,Dense2x19_3_mean_relative.png,19.62890625
Dense2x41,Dense2x19,3,second_place_relative,3,Dense2x19_3_second_place_relative.png,14.8388671875
Dense2x41,Dense2x20,0,independent,0,Dense2x20_0_independent.png,9.9560546875
Dense2x41,Dense2x20,0,mean_relative,0,Dense2x20_0_mean_relative.png,10.99609375
Dense2x41,Dense2x20,0,second_place_relative,0,Dense2x20_0_second_place_relative.png,11.2109375
Dense2x41,Dense2x20,1,independent,1,Dense2x20_1_independent.png,5.7177734375
Dense2x41,Dense2x20,1,mean_relative,1,Dense2x20_1_mean_relative.png,4.39453125
Dense2x41,Dense2x20,1,second_place_relative,1,Dense2x20_1_second_place_relative.png,5.3857421875
Dense2x41,Dense2x20,3,independent,3,Dense2x20_3_independent.png,15.2001953125
Dense2x41,Dense2x20,3,mean_relative,3,Dense2x20_3_mean_relative.png,16.2841796875
Dense2x41,Dense2x20,3,second_place_relative,3,Dense2x20_3_second_place_relative.png,14.3408203125
Dense2x41,Dense2x22,0,independent,0,Dense2x22_0_independent.png,11.69921875
Dense2x41,Dense2x22,0,mean_relative,0,Dense2x22_0_mean_relative.png,10.4150390625
Dense2x41,Dense2x22,0,second_place_relative,0,Dense2x22_0_second_place_relative.png,12.5341796875
Dense2x41,Dense2x22,1,independent,1,Dense2x22_1_independent.png,4.921875
Dense2x41,Dense2x22,1,mean_relative,2,Dense2x22_1_mean_relative.png,14.9072265625
Dense2x41,Dense2x22,1,second_place_relative,1,Dense2x22_1_second_place_relative.png,4.2724609375
Dense2x41,Dense2x22,3,independent,3,Dense2x22_3_independent.png,15.3955078125
Dense2x41,Dense2x22,3,mean_relative,3,Dense2x22_3_mean_relative.png,14.4189453125
Dense2x41,Dense2x22,3,second_place_relative,3,Dense2x22_3_second_place_relative.png,16.611328125
Dense2x41,Dense2x23,0,independent,0,Dense2x23_0_independent.png,10.3466796875
Dense2x41,Dense2x23,0,mean_relative,0,Dense2x23_0_mean_relative.png,8.623046875
Dense2x41,Dense2x23,0,second_place_relative,0,Dense2x23_0_second_place_relative.png,10.6884765625
Dense2x41,Dense2x23,1,independent,3,Dense2x23_1_independent.png,6.328125
Dense2x41,Dense2x23,1,mean_relative,3,Dense2x23_1_mean_relative.png,4.8876953125
Dense2x41,Dense2x23,1,second_place_relative,2,Dense2x23_1_second_place_relative.png,2.5341796875
Dense2x41,Dense2x23,3,independent,3,Dense2x23_3_independent.png,19.814453125
Dense2x41,Dense2x23,3,mean_relative,3,Dense2x23_3_mean_relative.png,19.0380859375
Dense2x41,Dense2x23,3,second_place_relative,3,Dense2x23_3_second_place_relative.png,18.0908203125
Dense2x41,Dense2x28,0,independent,0,Dense2x28_0_independent.png,12.1875
Dense2x41,Dense2x28,0,mean_relative,0,Dense2x28_0_mean_relative.png,10.6787109375
Dense2x41,Dense2x28,0,second_place_relative,0,Dense2x28_0_second_place_relative.png,12.03125
Dense2x41,Dense2x28,1,independent,1,Dense2x28_1_independent.png,0.1953125
Dense2x41,Dense2x28,1,mean_relative,2,Dense2x28_1_mean_relative.png,0.234375
Dense2x41,Dense2x28,1,second_place_relative,1,Dense2x28_1_second_place_relative.png,0.0390625
Dense2x41,Dense2x28,3,independent,3,Dense2x28_3_independent.png,21.6064453125
Dense2x41,Dense2x28,3,mean_relative,3,Dense2x28_3_mean_relative.png,21.474609375
Dense2x41,Dense2x28,3,second_place_relative,3,Dense2x28_3_second_place_relative.png,22.6318359375
Dense2x41,Dense2x29,0,independent,0,Dense2x29_0_independent.png,13.984375
Dense2x41,Dense2x29,0,mean_relative,0,Dense2x29_0_mean_relative.png,13.623046875
Dense2x41,Dense2x29,0,second_place_relative,0,Dense2x29_0_second_place_relative.png,13.9990234375
Dense2x41,Dense2x29,1,independent,1,Dense2x29_1_independent.png,4.9658203125
Dense2x41,Dense2x29,1,mean_relative,1,Dense2x29_1_mean_relative.png,0.830078125
Dense2x41,Dense2x29,1,second_place_relative,1,Dense2x29_1_second_place_relative.png,3.45703125
Dense2x41,Dense2x29,3,independent,3,Dense2x29_3_independent.png,19.853515625
Dense2x41,Dense2x29,3,mean_relative,3,Dense2x29_3_mean_relative.png,20.7958984375
Dense2x41,Dense2x29,3,second_place_relative,3,Dense2x29_3_second_place_relative.png,21.26953125
Dense2x41,Dense2x30,0,independent,0,Dense2x30_0_independent.png,11.66015625
Dense2x41,Dense2x30,0,mean_relative,0,Dense2x30_0_mean_relative.png,11.3232421875
Dense2x41,Dense2x30,0,second_place_relative,0,Dense2x30_0_second_place_relative.png,12.431640625
Dense2x41,Dense2x30,1,independent,1,Dense2x30_1_independent.png,4.3017578125
Dense2x41,Dense2x30,1,mean_relative,1,Dense2x30_1_mean_relative.png,2.71484375
Dense2x41,Dense2x30,1,second_place_relative,1,Dense2x30_1_second_place_relative.png,6.25
Dense2x41,Dense2x30,3,independent,3,Dense2x30_3_independent.png,18.3740234375
Dense2x41,Dense2x30,3,mean_relative,3,Dense2x30_3_mean_relative.png,16.123046875
Dense2x41,Dense2x30,3,second_place_relative,3,Dense2x30_3_second_place_relative.png,21.396484375
Dense2x41,Dense2x32,0,independent,0,Dense2x32_0_independent.png,9.1845703125
Dense2x41,Dense2x32,0,mean_relative,0,Dense2x32_0_mean_relative.png,8.5791015625
Dense2x41,Dense2x32,0,second_place_relative,0,Dense2x32_0_second_place_relative.png,12.685546875
Dense2x41,Dense2x32,1,independent,2,Dense2x32_1_independent.png,13.9697265625
Dense2x41,Dense2x32,1,mean_relative,2,Dense2x32_1_mean_relative.png,16.1376953125
Dense2x41,Dense2x32,1,second_place_relative,1,Dense2x32_1_second_place_relative.png,6.2939453125
Dense2x41,Dense2x32,3,independent,3,Dense2x32_3_independent.png,20.458984375
Dense2x41,Dense2x32,3,mean_relative,3,Dense2x32_3_mean_relative.png,22.0849609375
Dense2x41,Dense2x32,3,second_place_relative,3,Dense2x32_3_second_place_relative.png,21.005859375
Dense2x41,Dense2x34,0,independent,0,Dense2x34_0_independent.png,10.6005859375
Dense2x41,Dense2x34,0,mean_relative,0,Dense2x34_0_mean_relative.png,10.9814453125
Dense2x41,Dense2x34,0,second_place_relative,0,Dense2x34_0_second_place_relative.png,13.2666015625
Dense2x41,Dense2x34,1,independent,3,Dense2x34_1_independent.png,4.111328125
Dense2x41,Dense2x34,1,mean_relative,3,Dense2x34_1_mean_relative.png,6.796875
Dense2x41,Dense2x34,1,second_place_relative,1,Dense2x34_1_second_place_relative.png,5.4150390625
Dense2x41,Dense2x34,3,independent,3,Dense2x34_3_independent.png,18.80859375
Dense2x41,Dense2x34,3,mean_relative,3,Dense2x34_3_mean_relative.png,20.556640625
Dense2x41,Dense2x34,3,second_place_relative,3,Dense2x34_3_second_place_relative.png,22.3046875
Dense2x41,Dense2x37,0,independent,0,Dense2x37_0_independent.png,12.28515625
Dense2x41,Dense2x37,0,mean_relative,0,Dense2x37_0_mean_relative.png,7.51953125
Dense2x41,Dense2x37,0,second_place_relative,0,Dense2x37_0_second_place_relative.png,13.4326171875
Dense2x41,Dense2x37,1,independent,1,Dense2x37_1_independent.png,1.0595703125
Dense2x41,Dense2x37,1,mean_relative,3,Dense2x37_1_mean_relative.png,4.6728515625
Dense2x41,Dense2x37,1,second_place_relative,1,Dense2x37_1_second_place_relative.png,6.7578125
Dense2x41,Dense2x37,3,independent,3,Dense2x37_3_independent.png,17.978515625
Dense2x41,Dense2x37,3,mean_relative,3,Dense2x37_3_mean_relative.png,19.4091796875
Dense2x41,Dense2x37,3,second_place_relative,3,Dense2x37_3_second_place_relative.png,23.45703125
Dense2x41,Dense2x39,0,independent,0,Dense2x39_0_independent.png,12.197265625
Dense2x41,Dense2x39,0,mean_relative,0,Dense2x39_0_mean_relative.png,12.0068359375
Dense2x41,Dense2x39,0,second_place_relative,0,Dense2x39_0_second_place_relative.png,11.23046875
Dense2x41,Dense2x39,1,independent,1,Dense2x39_1_independent.png,3.8623046875
Dense2x41,Dense2x39,1,mean_relative,3,Dense2x39_1_mean_relative.png,6.8408203125
Dense2x41,Dense2x39,1,second_place_relative,1,Dense2x39_1_second_place_relative.png,5.5078125
Dense2x41,Dense2x39,3,independent,3,Dense2x39_3_independent.png,17.978515625
Dense2x41,Dense2x39,3,mean_relative,3,Dense2x39_3_mean_relative.png,18.7353515625
Dense2x41,Dense2x39,3,second_place_relative,3,Dense2x39_3_second_place_relative.png,20.0634765625
Dense2x41,Dense2x40,0,independent,0,Dense2x40_0_independent.png,13.203125
Dense2x41,Dense2x40,0,mean_relative,0,Dense2x40_0_mean_relative.png,13.388671875
Dense2x41,Dense2x40,0,second_place_relative,0,Dense2x40_0_second_place_relative.png,11.0791015625
Dense2x41,Dense2x40,1,independent,2,Dense2x40_1_independent.png,8.0859375
Dense2x41,Dense2x40,1,mean_relative,2,Dense2x40_1_mean_relative.png,13.203125
Dense2x41,Dense2x40,1,second_place_relative,1,Dense2x40_1_second_place_relative.png,5.8544921875
Dense2x41,Dense2x40,3,independent,3,Dense2x40_3_independent.png,19.814453125
Dense2x41,Dense2x40,3,mean_relative,3,Dense2x40_3_mean_relative.png,19.9462890625
Dense2x41,Dense2x40,3,second_place_relative,3,Dense2x40_3_second_place_relative.png,18.10546875
Dense2x41,Dense2x41,0,independent,0,Dense2x41_0_independent.png,13.037109375
Dense2x41,Dense2x41,0,mean_relative,0,Dense2x41_0_mean_relative.png,13.0419921875
Dense2x41,Dense2x41,0,second_place_relative,0,Dense2x41_0_second_place_relative.png,14.6728515625
Dense2x41,Dense2x41,1,independent,1,Dense2x41_1_independent.png,5.439453125
Dense2x41,Dense2x41,1,mean_relative,1,Dense2x41_1_mean_relative.png,3.0419921875
Dense2x41,Dense2x41,1,second_place_relative,1,Dense2x41_1_second_place_relative.png,9.814453125
Dense2x41,Dense2x41,3,independent,3,Dense2x41_3_independent.png,21.54296875
Dense2x41,Dense2x41,3,mean_relative,3,Dense2x41_3_mean_relative.png,21.904296875
Dense2x41,Dense2x41,3,second_place_relative,3,Dense2x41_3_second_place_relative.png,26.279296875
Dense2x41,Dense3x12,0,independent,5,Dense3x12_0_independent.png,0.6396484375
Dense2x41,Dense3x12,0,mean_relative,5,Dense3x12_0_mean_relative.png,2.578125
Dense2x41,Dense3x12,0,second_place_relative,0,Dense3x12_0_second_place_relative.png,4.716796875
Dense2x41,Dense3x12,1,independent,5,Dense3x12_1_independent.png,2.6025390625
Dense2x41,Dense3x12,1,mean_relative,7,Dense3x12_1_mean_relative.png,0.439453125
Dense2x41,Dense3x12,1,second_place_relative,5,Dense3x12_1_second_place_relative.png,1.69921875
Dense2x41,Dense3x12,3,independent,3,Dense3x12_3_independent.png,0.888671875
Dense2x41,Dense3x12,3,mean_relative,3,Dense3x12_3_mean_relative.png,2.6416015625
Dense2x41,Dense3x12,3,second_place_relative,3,Dense3x12_3_second_place_relative.png,13.3642578125
Dense2x41,Dense3x19,0,independent,0,Dense3x19_0_independent.png,1.8017578125
Dense2x41,Dense3x19,0,mean_relative,0,Dense3x19_0_mean_relative.png,1.6796875
Dense2x41,Dense3x19,0,second_place_relative,0,Dense3x19_0_second_place_relative.png,11.7138671875
Dense2x41,Dense3x19,1,independent,2,Dense3x19_1_independent.png,7.4267578125
Dense2x41,Dense3x19,1,mean_relative,2,Dense3x19_1_mean_relative.png,8.0712890625
Dense2x41,Dense3x19,1,second_place_relative,1,Dense3x19_1_second_place_relative.png,5.2880859375
Dense2x41,Dense3x19,3,independent,3,Dense3x19_3_independent.png,17.6025390625
Dense2x41,Dense3x19,3,mean_relative,3,Dense3x19_3_mean_relative.png,13.9404296875
Dense2x41,Dense3x19,3,second_place_relative,3,Dense3x19_3_second_place_relative.png,13.59375
Dense2x41,Dense3x20,0,independent,0,Dense3x20_0_independent.png,9.0966796875
Dense2x41,Dense3x20,0,mean_relative,0,Dense3x20_0_mean_relative.png,3.2275390625
Dense2x41,Dense3x20,0,second_place_relative,0,Dense3x20_0_second_place_relative.png,9.9609375
Dense2x41,Dense3x20,1,independent,5,Dense3x20_1_independent.png,0.01953125
Dense2x41,Dense3x20,1,mean_relative,3,Dense3x20_1_mean_relative.png,2.5
Dense2x41,Dense3x20,1,second_place_relative,3,Dense3x20_1_second_place_relative.png,3.544921875
Dense2x41,Dense3x20,3,independent,3,Dense3x20_3_independent.png,5.986328125
Dense2x41,Dense3x20,3,mean_relative,3,Dense3x20_3_mean_relative.png,4.94140625
Dense2x41,Dense3x20,3,second_place_relative,3,Dense3x20_3_second_place_relative.png,13.7841796875
Dense2x41,Dense3x25,0,independent,0,Dense3x25_0_independent.png,4.9755859375
Dense2x41,Dense3x25,0,mean_relative,0,Dense3x25_0_mean_relative.png,8.1494140625
Dense2x41,Dense3x25,0,second_place_relative,0,Dense3x25_0_second_place_relative.png,12.0263671875
Dense2x41,Dense3x25,1,independent,5,Dense3x25_1_independent.png,0.6298828125
Dense2x41,Dense3x25,1,mean_relative,5,Dense3x25_1_mean_relative.png,1.8505859375
Dense2x41,Dense3x25,1,second_place_relative,1,Dense3x25_1_second_place_relative.png,1.4013671875
Dense2x41,Dense3x25,3,independent,3,Dense3x25_3_independent.png,14.5068359375
Dense2x41,Dense3x25,3,mean_relative,3,Dense3x25_3_mean_relative.png,12.763671875
Dense2x41,Dense3x25,3,second_place_relative,3,Dense3x25_3_second_place_relative.png,11.6845703125
Dense2x41,Dense3x29,0,independent,0,Dense3x29_0_independent.png,9.82421875
Dense2x41,Dense3x29,0,mean_relative,0,Dense3x29_0_mean_relative.png,8.759765625
Dense2x41,Dense3x29,0,second_place_relative,0,Dense3x29_0_second_place_relative.png,11.4013671875
Dense2x41,Dense3x29,1,independent,3,Dense3x29_1_independent.png,2.4560546875
